#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:run7" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:run7" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:run7">
#                <taxonset id="TaxonSet.run7" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:run7" name="distribution" x="@birthRate.t:run7">
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="RateACPrior.s:run7" name="distribution">
#            <parameter id="rateAC.s:run7" lower="0.0" name="x">1.0</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="alpha">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.01" name="beta">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateAGPrior.s:run7" name="distribution">
#            <parameter id="rateAG.s:run7" lower="0.0" name="x">1.0</parameter>
#            <Gamma id="Gamma.01" name="distr">
#                <parameter estimate="false" id="RealParameter.02" name="alpha">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.03" name="beta">20.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateATPrior.s:run7" name="distribution">
#            <parameter id="rateAT.s:run7" lower="0.0" name="x">1.0</parameter>
#            <Gamma id="Gamma.02" name="distr">
#                <parameter estimate="false" id="RealParameter.04" name="alpha">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.05" name="beta">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateCGPrior.s:run7" name="distribution">
#            <parameter id="rateCG.s:run7" lower="0.0" name="x">1.0</parameter>
#            <Gamma id="Gamma.03" name="distr">
#                <parameter estimate="false" id="RealParameter.06" name="alpha">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.07" name="beta">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateGTPrior.s:run7" name="distribution">
#            <parameter id="rateGT.s:run7" lower="0.0" name="x">1.0</parameter>
#            <Gamma id="Gamma.04" name="distr">
#                <parameter estimate="false" id="RealParameter.08" name="alpha">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.09" name="beta">10.0</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@run7" id="treeLikelihood.run7" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:run7">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:run7" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:run7" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:run7" name="shape">4.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:run7" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="gtr.s:run7" rateAC="@rateAC.s:run7" rateAG="@rateAG.s:run7" rateAT="@rateAT.s:run7" rateCG="@rateCG.s:run7" rateGT="@rateGT.s:run7" spec="beast.evolution.substitutionmodel.GTR">
#                    <parameter estimate="false" id="rateCT.s:run7" lower="0.0" name="rateCT">1.0</parameter>
#                    <frequencies id="estimatedFreqs.s:run7" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:run7" lower="0.0" name="frequencies" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:run7" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:run7" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	rateAC	rateAG	rateAT	rateCG	rateGT	
29000	-64846.76679344678	-65111.100566882524	264.3337734357392	-65111.100566882524	0.05035680726582476	275.43217575477973	66.14507199019495	0.19795954302086846	0.28558188153487973	0.2747053713247433	0.2417532041195085	0.4430713370878383	1.3949523843911973	0.1203279402152631	0.3482937904180335	0.3213012943065907	
30000	-64722.60929440833	-64985.2193349055	262.61004049717104	-64985.2193349055	0.04960976060006686	273.74100164867053	57.964921833660455	0.19795954302086846	0.28558188153487973	0.2747053713247433	0.2417532041195085	0.45780893212672963	1.3949523843911973	0.1203279402152631	0.3482937904180335	0.3213012943065907	
31000	-64528.759045800034	-64790.90015510906	262.1411093090312	-64790.90015510906	0.049736534953303956	273.04769543201877	64.1781512296492	0.19795954302086846	0.29377637577052507	0.27408173635244903	0.23418234485615744	0.45780893212672963	1.3949523843911973	0.1203279402152631	0.27709400656846545	0.3213012943065907	
32000	-64291.65774220834	-64553.840106823984	262.18236461563885	-64553.840106823984	0.05122203143219197	273.0889507386264	68.77288532256073	0.19795954302086846	0.29377637577052507	0.27408173635244903	0.23418234485615744	0.45780893212672963	1.3949523843911973	0.1203279402152631	0.27709400656846545	0.3213012943065907	
33000	-64250.925274251145	-64514.64441084996	263.71913659881596	-64514.64441084996	0.04771152099238403	274.6257227218035	62.28515139413457	0.19795954302086846	0.29377637577052507	0.27408173635244903	0.23418234485615744	0.45780893212672963	1.3949523843911973	0.1203279402152631	0.27709400656846545	0.3213012943065907	
34000	-63966.479998537245	-64228.4800071956	262.0000086583522	-64228.4800071956	0.04941696997968751	273.0549214594789	66.58556475966938	0.19795954302086846	0.30188415826085485	0.27391108515626583	0.22624521356201083	0.45780893212672963	1.2917704105607088	0.15221213726091018	0.27709400656846545	0.3213012943065907	
35000	-63845.68009139391	-64108.810955960704	263.1308645667951	-64108.810955960704	0.0485979654871617	274.08773824620016	64.11408597410957	0.19795954302086846	0.30188415826085485	0.2738248246882891	0.22633147402998754	0.45780893212672963	1.2917704105607088	0.13681858743369033	0.27709400656846545	0.3228715672219254	
36000	-63805.756947419315	-64069.733824726754	263.97687730743706	-64069.733824726754	0.049026802335002326	274.93375098684214	58.35542112935255	0.19795954302086846	0.30188415826085485	0.2738248246882891	0.22633147402998754	0.45780893212672963	1.2917704105607088	0.13681858743369033	0.27709400656846545	0.3228715672219254	
37000	-63782.83793295486	-64046.81080100354	263.9728680486823	-64046.81080100354	0.04986471712791043	274.9297417280874	57.0802540337827	0.19795954302086846	0.29681956874045945	0.2788894142086845	0.22633147402998754	0.45780893212672963	1.2917704105607088	0.13681858743369033	0.27709400656846545	0.3228715672219254	
38000	-63778.988845833825	-64041.92998243242	262.94113659859283	-64041.92998243242	0.04955510373809778	273.8980102779979	57.528474757532166	0.1860681991886328	0.29681956874045945	0.2907807580409202	0.22633147402998754	0.45780893212672963	1.2917704105607088	0.13681858743369033	0.27709400656846545	0.3228715672219254	
39000	-63752.581271831354	-64017.129529064645	264.54825723329475	-64017.129529064645	0.05129627347463229	275.33425825059567	63.0227482754951	0.1947393591138049	0.29681956874045945	0.2907807580409202	0.21766031410481543	0.3853726654695965	1.2917704105607088	0.13681858743369033	0.27709400656846545	0.3228715672219254	
40000	-63349.284317642065	-63612.8130310561	263.5287134140345	-63612.8130310561	0.04991501791395783	274.49907728920647	52.04718047719883	0.1816978832193473	0.3098610446349171	0.2907807580409202	0.21766031410481543	0.3853726654695965	1.2917704105607088	0.16561907213604415	0.27709400656846545	0.3228715672219254	
41000	-63335.78631379308	-63601.79453131497	266.0082175218868	-63601.79453131497	0.047745747232933324	277.0000328275059	64.1574950004846	0.1816978832193473	0.3098610446349171	0.2907807580409202	0.21766031410481543	0.3853726654695965	1.2917704105607088	0.16933511756378264	0.27709400656846545	0.3228715672219254	
42000	-63253.16040961008	-63516.96808977856	263.80768016848225	-63516.96808977856	0.0507521770782493	274.5822910488919	64.08627955823674	0.1816978832193473	0.3098610446349171	0.2907807580409202	0.21766031410481543	0.3853726654695965	1.2917704105607088	0.16933511756378264	0.22174905720909097	0.3228715672219254	
43000	-63240.70869072064	-63503.79131394588	263.0826232252456	-63503.79131394588	0.04973041495758976	273.8572341056552	49.17681545073134	0.1816978832193473	0.3098610446349171	0.2907807580409202	0.21766031410481543	0.3853726654695965	1.2917704105607088	0.16933511756378264	0.22174905720909097	0.3228715672219254	
44000	-62812.33669577728	-63076.90446558715	264.56776980986467	-63076.90446558715	0.04813993206652634	275.3423806902743	60.803284422552125	0.1816978832193473	0.31228338764541497	0.2976259652811639	0.20839276385407382	0.3853726654695965	1.2917704105607088	0.16933511756378264	0.22174905720909097	0.3228715672219254	
45000	-62730.0466564851	-62991.34005195622	261.2933954711157	-62991.34005195622	0.05018918847356292	272.0680063515253	79.37315629706796	0.1816978832193473	0.31228338764541497	0.2976259652811639	0.20839276385407382	0.3853726654695965	1.2917704105607088	0.16933511756378264	0.22174905720909097	0.3228715672219254	
46000	-62694.16173714528	-62958.503813199204	264.34207605392515	-62958.503813199204	0.04881415131304089	275.1166869343348	52.8411422538833	0.1816978832193473	0.31228338764541497	0.2976259652811639	0.20839276385407382	0.3853726654695965	1.2917704105607088	0.16933511756378264	0.22174905720909097	0.3228715672219254	
47000	-62693.55992913274	-62957.07912886152	263.5191997287849	-62957.07912886152	0.0488424075514493	274.3514341238115	62.27725316984626	0.1816978832193473	0.31228338764541497	0.2976259652811639	0.20839276385407382	0.3853726654695965	1.2917704105607088	0.16933511756378264	0.23528048140117652	0.3228715672219254	
48000	-62686.87126630594	-62952.575215288176	265.7039489822344	-62952.575215288176	0.04949713995201005	276.47862267243863	65.92782933162309	0.1816978832193473	0.31228338764541497	0.2976259652811639	0.20839276385407382	0.3853726654695965	1.2917704105607088	0.15954405927225604	0.23528048140117652	0.3228715672219254	
49000	-62666.8853823327	-62931.657917559045	264.7725352263449	-62931.657917559045	0.04920131692207727	275.39018946967093	71.82265588733553	0.19149077418285704	0.31228338764541497	0.2976259652811639	0.19859987289056408	0.3853726654695965	1.2579162260264494	0.14774844145801824	0.23528048140117652	0.30497931806852024	
50000	-62661.405214251616	-62925.42621700967	264.021002758053	-62925.42621700967	0.04999705363178515	274.638657001379	56.219710103040846	0.19149077418285704	0.31228338764541497	0.2976259652811639	0.19859987289056408	0.3853726654695965	1.2579162260264494	0.14774844145801824	0.23528048140117652	0.30497931806852024	
51000	-62662.998805965406	-62927.369648120046	264.37084215464307	-62927.369648120046	0.05076344773318101	274.91214902518533	56.343250535807414	0.19047537036748274	0.31228338764541497	0.2986413690965382	0.19859987289056408	0.3666565854904097	1.2579162260264494	0.1436432569192825	0.23528048140117652	0.30497931806852024	
52000	-62657.48861930713	-62921.13244517341	263.6438258662788	-62921.13244517341	0.05164964057835408	274.2317426248645	74.35891211262955	0.19047537036748274	0.3079656486361634	0.2986413690965382	0.20291761189981566	0.4000869855924967	1.2579162260264494	0.1370055980872101	0.23528048140117652	0.3068456952649058	
53000	-62649.33665362455	-62915.186543683674	265.849890059125	-62915.186543683674	0.04877785390820418	276.42828171006045	62.27616752567866	0.19047537036748274	0.3079656486361634	0.2986413690965382	0.20291761189981566	0.4000869855924967	1.2579162260264494	0.13565802642840674	0.23528048140117652	0.3068456952649058	
54000	-62647.60474070215	-62910.85563795114	263.25089724899635	-62910.85563795114	0.04874131884977449	273.8292888999318	74.164502346186	0.19047537036748274	0.3079656486361634	0.2986413690965382	0.20291761189981566	0.4000869855924967	1.2579162260264494	0.13565802642840674	0.23528048140117652	0.3068456952649058	
